skill,link,image_link,partner,title,rating,num_review,duration,price,description,difficulty_numeric,course_type,wilson_score
data governance,https://www.udemy.com/course/data-governance-fundamentals/,https://img-c.udemycdn.com/course/240x135/3493044_f24d_3.jpg,Ben Sullins,Data Governance Fundamentals,4.5,12012,5.0,49.99,A framework for leveraging your data,1.0,Course,0.8946784512350192
data governance,https://www.udemy.com/course/implementing-real-world-data-governance-frameworks/,https://img-c.udemycdn.com/course/240x135/6426365_4cf4_5.jpg,Niyi Ashaolu,Implementing Real-World Data Governance Frameworks,4.8,31,2.0,44.99,Implementing Real-World Data Governance Frameworks: A simplified Business Strategy Approach,1.5,Course,0.8326003135290543
data governance,https://www.udemy.com/course/salesforcebusinessanalyst/,https://img-c.udemycdn.com/course/240x135/4746864_2973_4.jpg,"Rapid Reskill by Mike Wheeler, Evan Wheeler",The Complete Salesforce Certified Business Analyst Course,3.9,1823,5.0,89.99,Salesforce Business Analyst Certification Exam - Earn Salesforce's Newest Certification and Learn Business Analysis,3.0,Certificate,0.7610225663995419
data governance,https://www.udemy.com/course/data-governance-masterclass/,https://img-c.udemycdn.com/course/240x135/5077550_4d03_5.jpg,Pawan Tiwari,Data Governance Masterclass,4.3,521,2.0,54.99,"Data Governance, DG Framework, Data Lineage, Data Catalog, Data Quality, Master Data Management, Stewardship, Taxonomy",1.0,Course,0.8286324965264595
data governance,https://www.udemy.com/course/implement-data-governance-step-by-step/,https://img-c.udemycdn.com/course/240x135/5787812_17d3.jpg,Dr. Amar Massoud,Implement Data Governance Step by Step,4.3,51,2.0,59.99,Mastering Data Governance: A Step-by-Step Implementation Guide,1.5,Course,0.7438691099775708
data governance,https://www.udemy.com/course/data-management-and-governance/,https://img-c.udemycdn.com/course/240x135/4584410_4847.jpg,Vasco Patrício,4x1 Data Management/Governance/Security/Ethics Masterclass,4.4,1114,15.5,84.99,"You'll learn about data literacy, Data Quality operations, Data Governance policies and Data Security/Privacy controls.",1.5,Course,0.8602629423190532
data governance,https://www.udemy.com/course/technical-business-analytics-for-agile-decision-making/,https://img-c.udemycdn.com/course/240x135/4990970_895f_4.jpg,Leo Zhu,"Business Analyst Bootcamp: Excel, Stats, SQL, Tableau",4.5,621,23.5,64.99,"30+ Data Analysis, Business Intelligence, and Decision Making Exercises for Agile Business Analytics",1.5,Course,0.8747641699983555
data governance,https://www.udemy.com/course/data-analyst-professional-certificate-in-data-analysis/,https://img-c.udemycdn.com/course/240x135/6300333_97a2.jpg,"MTF Institute of Management, Technology and Finance",Data Analyst: Professional Certificate in Data Analysis,4.6,366,19.0,69.99,"Data Based Decision Making, Data Analysis. Data Collection, Cleaning, Statistical Analysis, Visualisation, Privacy.",3.0,Certificate,0.8887743661343043
data governance,https://www.udemy.com/course/the-business-intelligence-analyst-course-2018/,https://img-c.udemycdn.com/course/240x135/1653432_3a57_3.jpg,"365 Careers, 365 Team",The Business Intelligence Analyst Course 2025,4.6,47217,23.0,109.99,"The skills you need to become a BI Analyst - Statistics, Database theory, SQL, Tableau – Everything is included",1.5,Course,0.9175956081436372
data governance,https://www.udemy.com/course/data-governance/,https://img-c.udemycdn.com/course/240x135/6237595_0a3e.jpg,Uplatz Training,Data Governance: Strategies for Data Quality and Compliance,4.2,17,3.0,44.99,"A Complete Guide to Data Governance: Tools, Technologies, and Key Performance Metrics. Become a Data Architect/Steward.",1.5,Course,0.6158625870644318
data governance,https://www.udemy.com/course/data-analytics-career-track/,https://img-c.udemycdn.com/course/240x135/5787046_e749_10.jpg,Shahriar's Sight Academy,Data Analytics Career Path: 72 Days of Data Analyst Bootcamp,4.3,958,34.5,79.99,"Learn Excel, MySQL, Python, PowerBI, ChatGPT for A-Z Data Analysis. Become a Full-Packed Data Analyst. [5 Courses in 1]",1.5,Course,0.8373454031862979
data governance,https://www.udemy.com/course/the-data-strategy-course-building-a-data-driven-business/,https://img-c.udemycdn.com/course/240x135/3870162_dde5.jpg,"365 Careers, Bernard Marr",The Data Strategy Course: Building a Data-driven Business,4.4,5256,4.5,94.99,A Practical Guide to Intelligent Business Performance: Learn How to Position Your Business for Success Leveraging Data,1.5,Course,0.8712216752332829
data governance,https://www.udemy.com/course/data-quality-data-management-data-governance-certificate/,https://img-c.udemycdn.com/course/240x135/6406727_798e.jpg,"MTF Institute of Management, Technology and Finance","Data Quality, Data Management & Data Governance Certificate",4.4,43,1.5,44.99,"Data Quality, Data Management, Data Governance, Data Management for Data Analysis and Data Science,  Data IT Management",3.0,Certificate,0.7554630474905917
data governance,https://www.udemy.com/course/data-governance-in-2025-frameworks-compliance-quality/,https://img-c.udemycdn.com/course/240x135/6443559_7eb0.jpg,Programming Hub: 40 million+ global students,"Data Governance in 2025: Frameworks, Compliance & Quality",4.6,10,2.5,44.99,"A complete guide to Data Governance frameworks, implementation, data quality management, and industry best practices.",1.5,Course,0.629899028830452
data governance,https://www.udemy.com/course/the-complete-guide-to-corporate-governance/,https://img-c.udemycdn.com/course/240x135/4131340_0f7b.jpg,Richard Foster,The Complete Guide to Corporate Governance,4.5,1324,2.5,59.99,Governance: Understand the workings of a properly run and sustainable business,1.5,Course,0.8832308609826903
data governance,https://www.udemy.com/course/complete-data-analyst-bootcamp-from-basics-to-advanced/,https://img-c.udemycdn.com/course/240x135/6074041_36f4_3.jpg,"Krish Naik, Jayant Topnani, KRISHAI Technologies Private Limited",Complete Data Analyst Bootcamp From Basics To Advanced,4.5,4995,71.5,79.99,"Master Data Analysis: Python, Statistics, EDA, Feature Engineering, Power BI, and SQL Server,Snowflake,AWS",1.5,Course,0.8916438077910139
data governance,https://www.udemy.com/course/data-management-masterclass-the-complete-course/,https://img-c.udemycdn.com/course/240x135/4632954_f887_2.jpg,George Smarts,Data Management Masterclass - The Complete Course,4.5,4468,17.5,84.99,Practical Data Management Course. Learn the best practices and specifics for every Data Management subject area (CDMP),1.5,Course,0.8911469697582055
data governance,https://www.udemy.com/course/data-literacy-analytics/,https://img-c.udemycdn.com/course/240x135/4676628_e513.jpg,Diogo Alves de Resende,Data Literacy and Business Analytics for Business Leaders,4.5,606,4.0,74.99,Improve your Data Literacy and Business Analytics. Apply Business Statistics for Data Driven Decision Making.,1.0,Course,0.8744240630494517
data integration,https://www.udemy.com/course/the-data-analyst-course-complete-data-analyst-bootcamp/,https://img-c.udemycdn.com/course/240x135/3570337_9b02_6.jpg,365 Careers,The Data Analyst Course: Complete Data Analyst Bootcamp,4.5,21135,21.5,149.99,"Complete Data Analyst Training: Python, NumPy, Pandas, Data Collection, Preprocessing, Data Types, Data Visualization",1.5,Course,0.896010637363415
data integration,https://www.udemy.com/course/the-business-intelligence-analyst-course-2018/,https://img-c.udemycdn.com/course/240x135/1653432_3a57_3.jpg,"365 Careers, 365 Team",The Business Intelligence Analyst Course 2025,4.6,47217,23.0,109.99,"The skills you need to become a BI Analyst - Statistics, Database theory, SQL, Tableau – Everything is included",1.5,Course,0.9175956081436372
data integration,https://www.udemy.com/course/salesforcebusinessanalyst/,https://img-c.udemycdn.com/course/240x135/4746864_2973_4.jpg,"Rapid Reskill by Mike Wheeler, Evan Wheeler",The Complete Salesforce Certified Business Analyst Course,3.9,1823,5.0,79.99,Salesforce Business Analyst Certification Exam - Earn Salesforce's Newest Certification and Learn Business Analysis,3.0,Certificate,0.7610225663995419
data integration,https://www.udemy.com/course/data-integration-fundamentals/,https://img-c.udemycdn.com/course/240x135/3199784_e306_2.jpg,John Berry,Data Integration Fundamentals,4.5,12252,4.0,54.99,Learn how to use data integration techniques to optimize business results and supercharge your career,1.0,Course,0.8947320122605351
data integration,https://www.udemy.com/course/technical-business-analytics-for-agile-decision-making/,https://img-c.udemycdn.com/course/240x135/4990970_895f_4.jpg,Leo Zhu,"Business Analyst Bootcamp: Excel, Stats, SQL, Tableau",4.5,621,23.5,79.99,"30+ Data Analysis, Business Intelligence, and Decision Making Exercises for Agile Business Analytics",1.5,Course,0.8747641699983555
data integration,https://www.udemy.com/course/complete-data-analyst-bootcamp-from-basics-to-advanced/,https://img-c.udemycdn.com/course/240x135/6074041_36f4_3.jpg,"Krish Naik, Jayant Topnani, KRISHAI Technologies Private Limited",Complete Data Analyst Bootcamp From Basics To Advanced,4.5,4995,71.5,79.99,"Master Data Analysis: Python, Statistics, EDA, Feature Engineering, Power BI, and SQL Server,Snowflake,AWS",1.5,Course,0.8916438077910139
data integration,https://www.udemy.com/course/data-analytics-career-track/,https://img-c.udemycdn.com/course/240x135/5787046_e749_10.jpg,Shahriar's Sight Academy,Data Analytics Career Path: 72 Days of Data Analyst Bootcamp,4.3,958,34.5,79.99,"Learn Excel, MySQL, Python, PowerBI, ChatGPT for A-Z Data Analysis. Become a Full-Packed Data Analyst. [5 Courses in 1]",1.5,Course,0.8373454031862979
data integration,https://www.udemy.com/course/data-analyst-professional-certificate-in-data-analysis/,https://img-c.udemycdn.com/course/240x135/6300333_97a2.jpg,"MTF Institute of Management, Technology and Finance",Data Analyst: Professional Certificate in Data Analysis,4.6,366,19.0,79.99,"Data Based Decision Making, Data Analysis. Data Collection, Cleaning, Statistical Analysis, Visualisation, Privacy.",3.0,Certificate,0.8887743661343043
data integration,https://www.udemy.com/course/tableau_certified_associate/,https://img-c.udemycdn.com/course/240x135/3729802_eea6_4.jpg,Amandeep Sawhney | HawkEye Data,Tableau Data Analyst Certification Prep 2025,4.7,1438,11.0,89.99,Ace the Tableau Data Analyst certification exam on your first attempt with in-depth videos and 45+ quizzes!,3.0,Certificate,0.9269630276296758
data integration,https://www.udemy.com/course/microsoft-power-bi-up-running-with-power-bi-desktop/,https://img-c.udemycdn.com/course/240x135/1570206_26c6_6.jpg,"Maven Analytics • 1,500,000 Learners, Chris Dutton, Aaron Parry",Microsoft Power BI Desktop for Business Intelligence,4.7,160175,16.5,124.99,"Master Power BI Desktop for data prep, data analysis, data visualization & dashboard design w/ top Power BI instructors!",1.5,Course,0.9388626065705058
data integration,https://www.udemy.com/course/python-mysql-chatgpt-tableau-with-data-analysis-projects/,https://img-c.udemycdn.com/course/240x135/5874984_3d2b_17.jpg,Graeme Gordon,"Data Analyst in Python, Tableau, SQL & ChatGPT with Projects",4.7,355,21.5,79.99,"4 in 1 Bundle - Data Analytics with Python, SQL, ChatGPT projects. Prepare for the Tableau Data Analyst Certification.",3.0,Certificate,0.9113347981121112
data integration,https://www.udemy.com/course/data-analyst-skillpath-zero-to-hero-in-excel-sql-python/,https://img-c.udemycdn.com/course/240x135/4316674_7708.jpg,Start-Tech Academy,"Data Analyst Skillpath: Zero to Hero in Excel, SQL & Python",4.5,6696,23.0,99.99,"Begin data analytics by learning Excel, SQL, Python, Analytics & ML concepts from scratch. Must-know for a data analyst.",1.5,Course,0.8928172693972088
data integration,https://www.udemy.com/course/data-integration-guide/,https://img-c.udemycdn.com/course/240x135/2447834_9ae0.jpg,Ahmed Fessi,Data Integration Guide,4.4,7528,2.5,59.99,Learn how data can be integrated : following which principles and for what business outcomes,1.5,Course,0.8727010746861503
data integration,https://www.udemy.com/course/business-analysis-masterclass/,https://img-c.udemycdn.com/course/240x135/3482742_897a_13.jpg,Meetul Patel,"Business Analysis ""A to Z"" Masterclass",4.6,8331,31.0,79.99,We don't teach. We job Train!,1.5,Course,0.9141690370763786
data integration,https://www.udemy.com/course/business-intelligence-for-manager-business-analyst/,https://img-c.udemycdn.com/course/240x135/4790728_1fdf_5.jpg,Clément Fiocre | Data | API | Business Intelligence | Low Code,Business Intelligence for Manager & Business Analyst,4.5,17,3.5,79.99,Understand the basics and express a need in BI with a little french touch !,1.0,Course,0.6861557470891984
data integration,https://www.udemy.com/course/the-data-strategy-course-building-a-data-driven-business/,https://img-c.udemycdn.com/course/240x135/3870162_dde5.jpg,"365 Careers, Bernard Marr",The Data Strategy Course: Building a Data-driven Business,4.4,5256,4.5,94.99,A Practical Guide to Intelligent Business Performance: Learn How to Position Your Business for Success Leveraging Data,1.5,Course,0.8712216752332829
data integration,https://www.udemy.com/course/python-foundations-for-data-analysis/,https://img-c.udemycdn.com/course/240x135/4616694_f947_4.jpg,"Maven Analytics • 1,500,000 Learners, Chris Bruehl",Python for Data Analysis & Business Intelligence,4.6,1686,11.5,79.99,"Learn Python for data analysis & business intelligence, w/ real-world projects from a top Python data science instructor",1.5,Course,0.9065305162090453
data integration,https://www.udemy.com/course/the-complete-introduction-to-business-data-analysis/,https://img-c.udemycdn.com/course/240x135/540450_d09d_10.jpg,Ian Littlejohn,Complete Introduction to Business Data Analysis,4.6,20779,3.5,79.99,Move beyond basic reports and learn data analysis.  Easily turn data into insight and intelligence with Microsoft Excel,1.5,Course,0.916350753786934
data integration,https://www.udemy.com/course/data-literacy-analytics/,https://img-c.udemycdn.com/course/240x135/4676628_e513.jpg,Diogo Alves de Resende,Data Literacy and Business Analytics for Business Leaders,4.5,606,4.0,79.99,Improve your Data Literacy and Business Analytics. Apply Business Statistics for Data Driven Decision Making.,1.0,Course,0.8744240630494517
data integration,https://www.udemy.com/course/business-and-data-analysis-with-sql/,https://img-c.udemycdn.com/course/240x135/1629684_c896_7.jpg,Geoffrey Devitt,SQL Essentials for Business Analysts and Data Professionals,4.2,110,5.5,59.99,Mastering SQL: Essential Skills for Data and Business Analysts,2.0,Course,0.7629594629589131
data mapping,https://www.udemy.com/course/the-data-analyst-course-complete-data-analyst-bootcamp/,https://img-c.udemycdn.com/course/240x135/3570337_9b02_6.jpg,365 Careers,The Data Analyst Course: Complete Data Analyst Bootcamp,4.5,21135,21.5,149.99,"Complete Data Analyst Training: Python, NumPy, Pandas, Data Collection, Preprocessing, Data Types, Data Visualization",1.5,Course,0.896010637363415
data mapping,https://www.udemy.com/course/data-analytics-career-track/,https://img-c.udemycdn.com/course/240x135/5787046_e749_10.jpg,Shahriar's Sight Academy,Data Analytics Career Path: 72 Days of Data Analyst Bootcamp,4.3,958,34.5,79.99,"Learn Excel, MySQL, Python, PowerBI, ChatGPT for A-Z Data Analysis. Become a Full-Packed Data Analyst. [5 Courses in 1]",1.5,Course,0.8373454031862979
data mapping,https://www.udemy.com/course/salesforcebusinessanalyst/,https://img-c.udemycdn.com/course/240x135/4746864_2973_4.jpg,"Rapid Reskill by Mike Wheeler, Evan Wheeler",The Complete Salesforce Certified Business Analyst Course,3.9,1823,5.0,89.99,Salesforce Business Analyst Certification Exam - Earn Salesforce's Newest Certification and Learn Business Analysis,3.0,Certificate,0.7610225663995419
data mapping,https://www.udemy.com/course/data-mapping-approach/,https://img-c.udemycdn.com/course/240x135/5354208_d94c.jpg,Svetlana Kondrasoviene,Data Mapping Approach,3.8,15,5.0,19.99,Preparation of data mapping based on data analysis,2.0,Course,0.5148188078734578
data mapping,https://www.udemy.com/course/technical-business-analytics-for-agile-decision-making/,https://img-c.udemycdn.com/course/240x135/4990970_895f_4.jpg,Leo Zhu,"Business Analyst Bootcamp: Excel, Stats, SQL, Tableau",4.5,621,23.5,64.99,"30+ Data Analysis, Business Intelligence, and Decision Making Exercises for Agile Business Analytics",1.5,Course,0.8747641699983555
data mapping,https://www.udemy.com/course/the-business-intelligence-analyst-course-2018/,https://img-c.udemycdn.com/course/240x135/1653432_3a57_3.jpg,"365 Careers, 365 Team",The Business Intelligence Analyst Course 2025,4.6,47217,23.0,109.99,"The skills you need to become a BI Analyst - Statistics, Database theory, SQL, Tableau – Everything is included",1.5,Course,0.9175956081436372
data mapping,https://www.udemy.com/course/ace-your-it-business-analyst-interview/,https://img-c.udemycdn.com/course/240x135/6389623_1eda_3.jpg,Youness Gouiza,Ace Your IT Business Analyst Interview 2025,5.0,18,1.5,49.99,100 Mock Questions and Answers to Land Your Dream Job,1.5,Course,0.832947709393799
data mapping,https://www.udemy.com/course/business-analyst-career-blueprint-from-beginner-to-hired/,https://img-c.udemycdn.com/course/240x135/5953488_6577.jpg,Youness Gouiza,Business Analyst Career Blueprint: From Beginner to Hired,4.3,67,4.0,69.99,"Master the essential skills to become a Business Analyst, from requirements gathering to landing your first job.",1.5,Course,0.7610073639889244
data mapping,https://www.udemy.com/course/complete-data-analyst-bootcamp-from-basics-to-advanced/,https://img-c.udemycdn.com/course/240x135/6074041_36f4_3.jpg,"Krish Naik, Jayant Topnani, KRISHAI Technologies Private Limited",Complete Data Analyst Bootcamp From Basics To Advanced,4.5,4995,71.5,79.99,"Master Data Analysis: Python, Statistics, EDA, Feature Engineering, Power BI, and SQL Server,Snowflake,AWS",1.5,Course,0.8916438077910139
data mapping,https://www.udemy.com/course/data-analyst-skillpath-zero-to-hero-in-excel-sql-python/,https://img-c.udemycdn.com/course/240x135/4316674_7708.jpg,Start-Tech Academy,"Data Analyst Skillpath: Zero to Hero in Excel, SQL & Python",4.5,6696,23.0,99.99,"Begin data analytics by learning Excel, SQL, Python, Analytics & ML concepts from scratch. Must-know for a data analyst.",1.5,Course,0.8928172693972088
data mapping,https://www.udemy.com/course/business-analysis-business-analyst/,https://img-c.udemycdn.com/course/240x135/5008120_5f1b.jpg,Dr. José Prabhu J,Master Course in Business Analysis,4.0,421,5.0,24.99,"Business Analytics, Business Intelligence, Business Analyst, Data Analytics, Process mapping, Data Analyst, IIBA",1.5,Course,0.7604789962333771
data mapping,https://www.udemy.com/course/dmn-training-understanding-and-applying-decision-models/,https://img-c.udemycdn.com/course/240x135/5989398_7508_3.jpg,Oliver Berndorf | Senior Business Analyst - Xplore One,DMN for Business Analysts: Decision Modeling made easy,4.7,13,1.5,19.99,Decision Modeling & Notation - The ideal BPMN extension for efficient business processes.,1.5,Course,0.6980737346486996
data mapping,https://www.udemy.com/course/the-data-strategy-course-building-a-data-driven-business/,https://img-c.udemycdn.com/course/240x135/3870162_dde5.jpg,"365 Careers, Bernard Marr",The Data Strategy Course: Building a Data-driven Business,4.4,5256,4.5,94.99,A Practical Guide to Intelligent Business Performance: Learn How to Position Your Business for Success Leveraging Data,1.5,Course,0.8712216752332829
data mapping,https://www.udemy.com/course/business-intelligence-for-manager-business-analyst/,https://img-c.udemycdn.com/course/240x135/4790728_1fdf_5.jpg,Clément Fiocre | Data | API | Business Intelligence | Low Code,Business Intelligence for Manager & Business Analyst,4.5,17,3.5,49.99,Understand the basics and express a need in BI with a little french touch !,1.0,Course,0.6861557470891984
data mapping,https://www.udemy.com/course/business-analysis-ba/,https://img-c.udemycdn.com/course/240x135/751792_622e_10.jpg,The BA Guide | Jeremy Aschenbrenner,Business Analysis Fundamentals - IIBA endorsed,4.5,63374,7.5,129.99,Gain the core BA skills you need to start strong - and earn PD Hours/CDUs to kickstart your analysis career!,1.0,Course,0.8977129422680067
data mapping,https://www.udemy.com/course/data-analyst-professional-certificate-in-data-analysis/,https://img-c.udemycdn.com/course/240x135/6300333_97a2.jpg,"MTF Institute of Management, Technology and Finance",Data Analyst: Professional Certificate in Data Analysis,4.6,366,19.0,69.99,"Data Based Decision Making, Data Analysis. Data Collection, Cleaning, Statistical Analysis, Visualisation, Privacy.",3.0,Certificate,0.8887743661343043
data mapping,https://www.udemy.com/course/data-modelling-and-database-design-for-business-analysts/,https://img-c.udemycdn.com/course/240x135/1641148_cbf9.jpg,Dr Monjur Ahmed,Data Modelling and Database Design for Business Analysts,4.0,132,2.0,44.99,Learn Data Modelling and Database Design to become a successful Business Analyst,1.0,Course,0.7262639484965139
data mapping,https://www.udemy.com/course/tableau_certified_associate/,https://img-c.udemycdn.com/course/240x135/3729802_eea6_4.jpg,Amandeep Sawhney | HawkEye Data,Tableau Data Analyst Certification Prep 2025,4.7,1438,11.0,89.99,Ace the Tableau Data Analyst certification exam on your first attempt with in-depth videos and 45+ quizzes!,3.0,Certificate,0.9269630276296758
data mapping,https://www.udemy.com/course/business-and-data-analysis-with-sql/,https://img-c.udemycdn.com/course/240x135/1629684_c896_7.jpg,Geoffrey Devitt,SQL Essentials for Business Analysts and Data Professionals,4.2,110,5.5,59.99,Mastering SQL: Essential Skills for Data and Business Analysts,2.0,Course,0.7629594629589131
data mapping,https://www.udemy.com/course/business-analysis-masterclass/,https://img-c.udemycdn.com/course/240x135/3482742_897a_13.jpg,Meetul Patel,"Business Analysis ""A to Z"" Masterclass",4.6,8331,31.0,79.99,We don't teach. We job Train!,1.5,Course,0.9141690370763786
data migration,https://www.udemy.com/course/the-data-analyst-course-complete-data-analyst-bootcamp/,https://img-c.udemycdn.com/course/240x135/3570337_9b02_6.jpg,365 Careers,The Data Analyst Course: Complete Data Analyst Bootcamp,4.5,21135,21.5,149.99,"Complete Data Analyst Training: Python, NumPy, Pandas, Data Collection, Preprocessing, Data Types, Data Visualization",1.5,Course,0.896010637363415
data migration,https://www.udemy.com/course/data-migration/,https://img-c.udemycdn.com/course/240x135/5263746_f473_3.jpg,M Nahid Rahman,Data Migration - A Methodical Approach,4.0,48,3.0,19.99,"Data Migration is the one of initial, yet most-impactful, steps following a merger or acquisition.",1.0,Course,0.6711640808252219
data migration,https://www.udemy.com/course/data-analytics-career-track/,https://img-c.udemycdn.com/course/240x135/5787046_e749_10.jpg,Shahriar's Sight Academy,Data Analytics Career Path: 72 Days of Data Analyst Bootcamp,4.3,958,34.5,79.99,"Learn Excel, MySQL, Python, PowerBI, ChatGPT for A-Z Data Analysis. Become a Full-Packed Data Analyst. [5 Courses in 1]",1.5,Course,0.8373454031862979
data migration,https://www.udemy.com/course/technical-business-analytics-for-agile-decision-making/,https://img-c.udemycdn.com/course/240x135/4990970_895f_4.jpg,Leo Zhu,"Business Analyst Bootcamp: Excel, Stats, SQL, Tableau",4.5,621,23.5,64.99,"30+ Data Analysis, Business Intelligence, and Decision Making Exercises for Agile Business Analytics",1.5,Course,0.8747641699983555
data migration,https://www.udemy.com/course/the-business-intelligence-analyst-course-2018/,https://img-c.udemycdn.com/course/240x135/1653432_3a57_3.jpg,"365 Careers, 365 Team",The Business Intelligence Analyst Course 2025,4.6,47217,23.0,109.99,"The skills you need to become a BI Analyst - Statistics, Database theory, SQL, Tableau – Everything is included",1.5,Course,0.9175956081436372
data migration,https://www.udemy.com/course/complete-data-analyst-bootcamp-from-basics-to-advanced/,https://img-c.udemycdn.com/course/240x135/6074041_36f4_3.jpg,"Krish Naik, Jayant Topnani, KRISHAI Technologies Private Limited",Complete Data Analyst Bootcamp From Basics To Advanced,4.5,4995,71.5,79.99,"Master Data Analysis: Python, Statistics, EDA, Feature Engineering, Power BI, and SQL Server,Snowflake,AWS",1.5,Course,0.8916438077910139
data migration,https://www.udemy.com/course/sap-data-migration-along-with-sap-data-services-bods/,https://img-c.udemycdn.com/course/240x135/5448522_2c88_4.jpg,Imran Mohammad,SAP Data Migration along with SAP Data Services (BODS),4.4,121,19.5,79.99,"The course covers SAP Data Migration strategies to load data in S4HANA using BODS, IDoc, BAPI, LSMW and LTMC",1.5,Course,0.8125956372008986
data migration,https://www.udemy.com/course/the-data-strategy-course-building-a-data-driven-business/,https://img-c.udemycdn.com/course/240x135/3870162_dde5.jpg,"365 Careers, Bernard Marr",The Data Strategy Course: Building a Data-driven Business,4.4,5256,4.5,94.99,A Practical Guide to Intelligent Business Performance: Learn How to Position Your Business for Success Leveraging Data,1.5,Course,0.8712216752332829
data migration,https://www.udemy.com/course/mastering-sap-data-migration-techniques-for-sap-consultants/,https://img-c.udemycdn.com/course/240x135/6231215_188b_2.jpg,Vin WC,Mastering SAP Data Migration Techniques For SAP Consultants,4.5,9,12.5,74.99,SAP Data Migration and Migration Tools For SAP Functional Consultants,1.5,Course,0.5883118205886236
data migration,https://www.udemy.com/course/data-entry-skills-a-complete-data-entry-course-from-scratch/,https://img-c.udemycdn.com/course/240x135/5223618_671c.jpg,Data Tutors,Data Entry Skills: A Complete Data Entry Course from Scratch,4.5,2672,16.0,19.99,A Complete Guide to Data Entry Skills: Learn Data Entry Skills and become a Data Entry Pro & Get a Online Data Entry Job,1.0,Course,0.8884275624309508
data migration,https://www.udemy.com/course/salesforcebusinessanalyst/,https://img-c.udemycdn.com/course/240x135/4746864_2973_4.jpg,"Rapid Reskill by Mike Wheeler, Evan Wheeler",The Complete Salesforce Certified Business Analyst Course,3.9,1823,5.0,89.99,Salesforce Business Analyst Certification Exam - Earn Salesforce's Newest Certification and Learn Business Analysis,3.0,Certificate,0.7610225663995419
data migration,https://www.udemy.com/course/python-mysql-chatgpt-tableau-with-data-analysis-projects/,https://img-c.udemycdn.com/course/240x135/5874984_3d2b_17.jpg,Graeme Gordon,"Data Analyst in Python, Tableau, SQL & ChatGPT with Projects",4.7,355,21.5,84.99,"4 in 1 Bundle - Data Analytics with Python, SQL, ChatGPT projects. Prepare for the Tableau Data Analyst Certification.",3.0,Certificate,0.9113347981121112
data migration,https://www.udemy.com/course/data-analyst-skillpath-zero-to-hero-in-excel-sql-python/,https://img-c.udemycdn.com/course/240x135/4316674_7708.jpg,Start-Tech Academy,"Data Analyst Skillpath: Zero to Hero in Excel, SQL & Python",4.5,6696,23.0,99.99,"Begin data analytics by learning Excel, SQL, Python, Analytics & ML concepts from scratch. Must-know for a data analyst.",1.5,Course,0.8928172693972088
data migration,https://www.udemy.com/course/data-analyst-professional-certificate-in-data-analysis/,https://img-c.udemycdn.com/course/240x135/6300333_97a2.jpg,"MTF Institute of Management, Technology and Finance",Data Analyst: Professional Certificate in Data Analysis,4.6,366,19.0,69.99,"Data Based Decision Making, Data Analysis. Data Collection, Cleaning, Statistical Analysis, Visualisation, Privacy.",3.0,Certificate,0.8887743661343043
data migration,https://www.udemy.com/course/business-and-data-analysis-with-sql/,https://img-c.udemycdn.com/course/240x135/1629684_c896_7.jpg,Geoffrey Devitt,SQL Essentials for Business Analysts and Data Professionals,4.2,110,5.5,59.99,Mastering SQL: Essential Skills for Data and Business Analysts,2.0,Course,0.7629594629589131
data migration,https://www.udemy.com/course/tableau_certified_associate/,https://img-c.udemycdn.com/course/240x135/3729802_eea6_4.jpg,Amandeep Sawhney | HawkEye Data,Tableau Data Analyst Certification Prep 2025,4.7,1438,11.0,89.99,Ace the Tableau Data Analyst certification exam on your first attempt with in-depth videos and 45+ quizzes!,3.0,Certificate,0.9269630276296758
data migration,https://www.udemy.com/course/hana-migration-cockpit/,https://img-c.udemycdn.com/course/240x135/3698886_02bb_3.jpg,Sastrageek Solutions,Data Migration in SAP S/4 Hana - Hana Migration Cockpit,4.4,1149,5.5,39.99,Data Migration to S/4 Hana with Green Field Implementation Approach,1.5,Course,0.8605846283016292
data migration,https://www.udemy.com/course/data-modelling-and-database-design-for-business-analysts/,https://img-c.udemycdn.com/course/240x135/1641148_cbf9.jpg,Dr Monjur Ahmed,Data Modelling and Database Design for Business Analysts,4.0,132,2.0,44.99,Learn Data Modelling and Database Design to become a successful Business Analyst,1.0,Course,0.7262639484965139
data migration,https://www.udemy.com/course/sap-data-migration-sap-ecc-s4-hana-data-migration/,https://img-c.udemycdn.com/course/240x135/4952338_c93c_3.jpg,Mohanraj Muthuraja,SAP Data Migration ( SAP ECC / S4 HANA Data Migration) | ETL,4.3,271,8.0,64.99,"SAP Data Migration, S/4 HANA, ECC, LSMW, LTMC, IDOC, BAPI, BODS, Preload & Recon Reports, LSMW ABAP Code & Debug, LTMOM",1.5,Course,0.8152029581581843
data migration,https://www.udemy.com/course/sql-mysql-for-data-analytics-and-business-intelligence/,https://img-c.udemycdn.com/course/240x135/1405632_6e6f_2.jpg,"365 Careers, 365 Team",SQL - MySQL for Data Analytics and Business Intelligence,4.6,61887,12.0,139.99,"SQL that will get you hired – SQL for Data Science, Data Engineering, Business Analysis, Marketing, and Data Management",1.5,Course,0.917903403032529
data mining,https://www.udemy.com/course/data-mining-python/,https://img-c.udemycdn.com/course/240x135/3731276_96f9_3.jpg,Diogo Alves de Resende,Data Mining for Business Analytics & Data Analysis in Python,4.7,349,9.0,79.99,Python for Data Analytics & Explainable Artificial Intelligence. Data Mining for Business Data Analytics & Intelligence.,1.5,Course,0.9110471556520143
